Ward_name,Old_code,New_code,Population2015,All_Children_aged_0_15_2015,All_Working_age_16-64_2015,Mean_Age_2013,Area_Square_Kilometres,Population_density_2013,BAME_2011,Not_Born_in_UK_2011,Male_life_expectancy_2009_13,Female_life_expectancy_2009_13 ,Number_Killed_or_Seriously_Injured_on_roads_2014,Employment_rate_16_64_2011,Number_of_jobs_in_area_2013,Median_House_Price_2014,Number_of_properties_sold_2014,Median_Household_income_estimate_2012_13,Number_of_Household_spaces_2011,Households_Social_Rented_2011,Households_Private_Rented_2011,dwellings_in_council_tax_bands_A_or_B_2015,dwellings_in_council_tax_bands_C_D_or_E_2015,dwellings_in_council_tax_bands_F_G_or_H_2015,Claimant_rate_of_key_out_of_work_benefits_working_age_client_group_2014,Claimant_Rate_of_Housing_Benefit_2015,Claimant_Rate_of_Employment_Support_Allowance_2014,Rate_of_JobSeekers_Allowance_JSA_Claimants_2015,Average_GCSE_capped_point_scores_2014,with_Level_4_qualifications_and_above_2011,Crime_rate_2014_15,Violence_against_the_person_rate_2014_15,Deliberate_Fires_per_1000_population_2014,area_that_is_open_space_2014,Average_Public_Transport_Accessibility_score_2014
Sutton - St. Helier,00BFGK,E05000562,12300,24.7,64.7,34.7,1.5,8200,25.5,22.6,77.4,83.8,4,69.6,4300,248000,124,31040,4625,40.5,11.8,12.9,86.9,0.2,14.7,15.8,4.6,2.4,311.3,17.7,71.9,28.7,0.4,25.8,2.9
Sutton - Stonecot,00BFGL,E05000563,11000,18.7,65.3,39.3,2,5500,20.9,18.1,79.6,83.1,1,77.9,2900,347500,164,39210,3988,3.7,9.7,2.2,97.3,0.5,6.2,3.3,2.3,1,351.1,22.5,48.5,11.5,0.8,21.5,2.5
Sutton - Sutton Central,00BFGM,E05000564,11550,21.4,67.4,36,1.3,8769.2,24.1,26.9,79.4,82.8,1,75.6,16000,240000,312,35660,5335,22.7,23.1,20.1,79.6,0.4,12.3,14.4,5.4,2.6,313.5,31.2,158.4,46.8,2,12.9,4.9
Sutton - Sutton North,00BFGN,E05000565,10600,20.9,61.7,39.5,1.9,5605.3,21.9,21.1,81.1,84.4,3,75.6,1700,300500,194,38060,4222,11.1,13.6,9.3,87.1,3.6,8.3,6.7,3.1,1.4,344.5,25.7,46.1,13.7,0.2,28.5,3.3
Sutton - Sutton South,00BFGP,E05000566,10000,16.9,66,40.3,1.3,7653.8,24.4,29.4,80,80.9,0,78.1,3900,250000,239,40460,5077,11.9,32.8,11.4,77.6,11,8.2,10.5,3.8,1.5,337.7,41.6,42.5,13.6,0,8.1,3.3
Sutton - Sutton West,00BFGQ,E05000567,10900,18.6,67.2,38.5,1.8,6055.6,23,25.1,80.5,83.1,2,79.3,1900,270000,222,41610,4817,3.9,26.8,11.4,78.6,10,5.8,5.4,2.2,1,352,38.6,33.8,12.2,0.1,23.1,3.5
Sutton - The Wrythe,00BFGR,E05000568,10500,20.2,65.8,37.8,1.5,7000,16.9,15.3,77.4,82.5,1,77.5,1500,257500,188,36790,4231,14.7,12.7,7.5,92.5,0,9.8,7.7,3.4,1,332,23.2,61.4,17.9,0.5,18,2.6
Sutton - Wallington North,00BFGS,E05000569,10900,20.8,65.2,37.8,1.6,6843.8,19.6,16.6,80.7,83.9,3,76.8,2900,272000,171,38710,4749,12.9,17.4,10.7,85.1,4.2,10,8.8,4.2,1.5,349.2,30.3,50.6,14.9,0.4,19.2,3.5
Sutton - Wallington South,00BFGT,E05000570,10650,18.8,63.7,40.2,1.7,6235.3,21.3,18.5,79.7,85.1,1,74.2,3200,246000,188,37960,4626,16.4,18.6,11.2,68.5,20.4,10.7,10.2,4.1,1.6,377.4,32,50.5,16,0.1,9.5,3.4
Sutton - Wandle Valley,00BFGU,E05000571,12250,24.5,66.3,33.8,2.1,5761.9,24.8,19.8,78.7,81.2,2,72,2000,243500,156,32330,4802,33.6,14.3,14.3,85.5,0.2,15.1,14.7,5.9,2.6,306.1,21.5,65.6,22.6,0.7,40.5,2.4
Sutton - Worcester Park,00BFGW,E05000572,11950,22.1,63.4,37.4,2,5975,20,21.5,81.8,86.6,1,78.9,2700,338000,271,40610,4751,6.4,15.7,1.4,88,10.6,7.5,5.9,2.3,1.4,336.3,30.8,44.6,16.6,0.6,22.3,2.4
Tower Hamlets - Bethnal Green North,00BGFW,E05000573,14750,17.8,75.7,32.2,0.8,17812.5,49.4,38.7,74.7,82.1,2,64.6,4700,383000,173,36230,5450,46,29.8,28.1,69.8,2.1,16.1,16.7,5.6,3.3,322.9,40.2,119,37,0.9,6.3,6
Tower Hamlets - Bethnal Green South,00BGFX,E05000574,15150,19,76.1,30.2,0.9,16333.3,64.3,45.5,76.1,83.5,7,55.9,3600,357500,157,32860,5417,44.9,31.5,30.2,68,1.7,15.2,16.8,6,4.2,308.9,35.5,121.3,37.2,1.6,16.9,6.8
Tower Hamlets - Blackwall and Cubitt Town,00BGFY,E05000575,23250,18.8,76.5,30.8,3,7116.7,50.4,48.6,79,84.8,3,70.8,25800,380000,499,43330,9389,28.6,41.4,10.5,72.4,17.1,12.1,11.2,3.6,1.9,305.3,50.8,60.3,19.8,1.1,42.2,3.8
Tower Hamlets - Bow East,00BGFZ,E05000576,15650,17.7,75.4,32.7,1.9,8026.3,39.9,30.9,75.8,83,3,68.9,6200,325000,355,36800,6901,42.8,30.3,18.4,80,1.6,17.8,17.3,5.7,3,294.8,42,98.9,26.4,2.1,39,3.6
Tower Hamlets - Bow West,00BGGA,E05000577,13650,19.6,72.7,32.9,1.3,10230.8,40.7,32,78.5,83.2,4,66.3,3000,415000,210,41000,5127,39,26.7,15.7,76.9,7.4,13.5,14.6,5.2,2.6,323.1,43.6,98.5,25.4,1.3,42.8,5.2
Tower Hamlets - Bromley-by-Bow,00BGGB,E05000578,19750,24.6,70.4,29.3,1.1,15500,70.4,43.5,80.1,82.4,3,55.1,4100,302500,306,31980,5257,55.9,24.2,28.9,68.7,2.3,21.8,20.7,5.8,4.6,310.3,27.9,79.3,25.6,2.1,11.6,4.2
Tower Hamlets - East India and Lansbury,00BGGC,E05000579,16550,25.8,68,30.3,1.2,13000,63.7,39.5,75.5,81.1,2,52.9,2700,293000,191,29680,5422,57.5,20.1,28.3,69.9,1.8,23.9,26.3,7.9,5.2,290.3,23.4,108.4,38.3,2.6,12.4,3.5
Tower Hamlets - Limehouse,00BGGD,E05000580,17100,22.1,72.3,31.1,1.1,15000,56.8,43.8,76,79,9,64,4000,375000,239,36260,6599,41.2,29.8,26,64.3,9.7,19.2,19.4,6.2,3.3,309.4,37.4,88.8,28.2,1.6,23.3,5
Tower Hamlets - Mile End and Globe Town,00BGGE,E05000581,16200,18.3,76,30.3,0.9,17555.6,52.6,40.6,76.5,80.6,5,55.4,7300,385000,199,34300,5431,46,25.8,37,60.5,2.5,12.9,15,4.6,3.7,334.5,34.2,86.6,30.3,1.1,12.5,5.4
Tower Hamlets - Mile End East,00BGGF,E05000582,15200,22.4,72.4,29.6,1.1,12954.5,66,43.5,77.2,82.9,6,56.1,3700,325000,207,32510,4856,52.9,27,31.1,67.7,1.2,18.8,20.1,6,4.5,319.5,31.9,87.3,28.8,1.8,33.3,5.3
Tower Hamlets - Millwall,00BGGG,E05000583,26350,17,79.2,31,2.5,9860,47.6,52.1,82,84,3,73.6,115700,420000,704,46940,12035,20.6,48.1,5.4,70.9,23.7,9.1,9.2,2.8,1.5,313,57.2,74.4,22.4,0.3,35,3.4
Tower Hamlets - St. Dunstan's and Stepney Green,00BGGH,E05000584,17100,22.2,70.2,31.4,1,16650,65.2,39.8,76.7,81.2,4,55.4,3100,363250,252,32930,5843,54,19.6,29.3,65.2,5.4,19.3,20.2,6.1,4.4,324.8,29.9,78.5,27.9,0.7,21.2,5.4
Tower Hamlets - St. Katherine's and Wapping,00BGGJ,E05000585,13550,14.8,78.7,34.3,1.5,8633.3,37.6,41.5,79.3,83.9,2,76.5,15300,453000,458,50770,6437,20.3,36.7,16.9,53.6,29.5,10.2,9.3,3.3,1.8,324.4,57.8,96,19.6,0.5,36.9,4.4
Tower Hamlets - Shadwell,00BGGK,E05000586,15900,23.2,70.9,30.7,1,15450,64.4,45.1,78,84.9,7,60.7,3500,370000,185,36360,6075,42.7,28.9,28.6,56.3,15.1,14.8,17.5,5.4,3.3,320,37.7,86.9,26.3,1,24.2,6
Tower Hamlets - Spitalfields and Banglatown,00BGGL,E05000587,11800,13.8,81.2,31.3,0.6,18416.7,54.7,50.7,77.4,82.4,8,60.9,23700,499995,242,39910,4123,31.9,40,34.1,51.7,14.2,16.2,13.4,5.8,3.7,338.4,44.4,188.8,44.8,0.5,1.4,6.9
Tower Hamlets - Weavers,00BGGM,E05000588,15050,16.5,77.2,32.7,0.8,17687.5,47.9,41.2,75.1,84,8,67,4400,510000,303,37760,5696,43.4,30.3,29.7,67.7,2.6,17.7,16.2,5.6,3.3,321.2,43.9,136.8,32.8,0.6,15.4,5.5
Tower Hamlets - Whitechapel,00BGGN,E05000589,17300,17.4,77.5,30.7,0.9,17888.9,60.2,48.8,74.7,79.7,10,65,24300,489000,288,37600,6078,32.9,43.4,37.7,50.3,12.1,13.6,12.4,4.2,2.6,324.5,45,105.3,33.3,1.1,5.4,6.8
Waltham Forest - Cann Hall,00BHFX,E05000590,14350,22.2,70.5,32.3,0.9,15833.3,57,48.8,77.9,81.7,1,63.8,1500,326000,159,32700,5094,28.3,30.7,38.2,61.8,0,14.8,13.8,4.4,3.3,311.7,30.5,61.2,21.1,0.5,5,2.9
Waltham Forest - Cathall,00BHFY,E05000591,13300,22.2,70.4,32.3,1.1,12000,61,50.1,80.3,82.4,3,62.7,1500,332500,102,30950,4634,38.5,31.9,42.1,57.9,0,18,16,5.1,4.3,311.7,28.6,64.2,24.6,0.5,23.5,4.3
Waltham Forest - Chapel End,00BHFZ,E05000592,14600,24.6,66.6,33.4,1.8,8055.6,48.5,36.9,82.1,84.6,2,68.9,4100,340000,173,36440,5184,15.7,24,23.5,76.5,0,12.2,9.6,3.2,2.7,321.6,29.3,73,22.1,0.6,31.2,2.9
Waltham Forest - Chingford Green,00BHGA,E05000593,10550,17.3,60.9,42.3,3.7,2851.4,14.7,13.1,80.2,83.8,2,73.4,3500,330000,153,39280,4570,15.4,13.9,13.9,70.6,15.5,10.8,8.1,3.5,1.8,332.2,27.1,69,19.8,0.5,54.9,2.8
Waltham Forest - Endlebury,00BHGB,E05000594,11150,17,65,40.2,2,5525,22.4,17.5,82.6,88.6,0,70.4,1300,310000,212,38580,4272,14.7,9.6,5.4,84.1,10.5,12.9,7.7,3.8,2.6,341.8,24.7,43.9,13.1,0.2,18.5,2.4
Waltham Forest - Forest,00BHGC,E05000595,13250,20.6,69.4,34.2,2,6550,58.7,45.7,79,83.8,2,65.2,10500,401000,125,36080,4448,13.6,33.5,28.7,68.9,2.4,13.4,9.2,4.2,2.9,307.2,33.3,81.6,24.6,0.6,40.4,4.3
Waltham Forest - Grove Green,00BHGD,E05000596,15300,21.7,70.7,32.9,0.9,16833.3,53.2,53,81.4,85.6,2,70.3,1100,308000,189,36350,5332,9.1,44.1,51.7,48.3,0,10.8,8.2,2.6,2.2,305.8,34.8,52.4,16.5,0.3,4.3,4.2
Waltham Forest - Hale End and Highams Park,00BHGE,E05000597,12200,21.9,65.9,36.5,2.3,5195.7,33.1,21.8,79.8,87,2,71.1,6400,288747.5,242,39490,4286,18.8,12.4,13.5,82.1,4.4,13.5,8.8,3.5,2.6,321.9,28.9,52.1,15.8,0,41.4,2.5
Waltham Forest - Hatch Lane,00BHGF,E05000598,11400,19.5,64.3,38.9,2.4,4729.2,22.2,16.5,79.1,81.3,3,69.9,1600,286500,159,36110,4597,24.7,11.3,14.3,77.1,8.6,16.5,11.6,5.4,2.7,325.7,24.1,64.4,18.5,0.4,37.7,2.5
Waltham Forest - High Street,00BHGG,E05000599,14850,21.6,70.4,33.3,3.1,4725.8,50.7,44.4,80.2,84.8,4,69.4,3600,333000,192,34810,5623,19,31.7,49.2,50.8,0,14.1,12.4,3.9,3.1,328.5,35.7,151.3,39.5,1,56.6,4.4
Waltham Forest - Higham Hill,00BHGH,E05000600,14200,24.6,67.4,32.7,3.2,4328.1,51.9,40.3,79.3,82.1,3,62.6,3300,325000,131,31270,4947,33.6,21.9,22.9,77.1,0,19.9,16.6,5.5,4.8,307.1,24.7,67.7,23.9,0.7,56.7,2.6
Waltham Forest - Hoe Street,00BHGJ,E05000601,14600,22.4,69.2,33.4,1.1,13090.9,49.9,42.8,77.2,82.1,2,66.1,3100,360000,197,34890,5509,27,31.1,56,43.8,0.2,18.1,16.4,4.9,5.1,321.2,36.4,87.4,27.8,0.4,10.6,5.2
Waltham Forest - Larkswood,00BHGK,E05000602,12050,19.5,65.1,38.5,2.1,5619,31.2,21.8,79.5,84.9,3,69.6,2300,335000,148,35170,4547,17.4,12.6,12.8,86.4,0.9,14.6,10.4,4.1,3,311.9,21.6,61.8,18.8,0.3,31.4,2.8
Waltham Forest - Lea Bridge,00BHGL,E05000603,16250,25.3,66.6,32.6,2.6,6192.3,64.8,50.4,75.5,80.8,10,62.8,6100,283250,200,31450,5726,18.4,34.7,50.7,49.3,0,17,14,4.7,4.2,313.4,26.6,98.4,28.4,0.2,40.1,3.6
Waltham Forest - Leyton,00BHGM,E05000604,14950,24.6,67.8,32.1,2,7400,63.5,48.8,78.7,82.5,7,61.5,5700,255000,169,31040,5303,34.5,30.1,50.3,49.7,0,18.2,17.3,6.2,4.4,294.6,28.5,88.2,28.8,1.1,27.6,3.8
Waltham Forest - Leytonstone,00BHGN,E05000605,13450,17.6,74.4,34.5,1.3,10269.2,47.6,42.6,80.6,80.9,2,70.3,3800,345000,167,38700,4980,15.4,37.4,36.3,60.1,3.6,13.2,8.8,3.6,2.1,316.6,40.8,89.8,29.2,0.5,5.8,5.5
Waltham Forest - Markhouse,00BHGP,E05000606,15250,24.2,68,32.7,1.5,9733.3,58.2,45.8,80,82.3,0,64.2,2200,324000,218,33780,4980,24.4,29.9,36.5,63.5,0,17.2,12.8,4.3,4.1,300.9,30.9,72.3,21.1,1.3,30.9,4.2
Waltham Forest - Valley,00BHGQ,E05000607,11850,20.8,65.4,37.2,2,5900,38.4,25.6,80.3,85.3,5,68.1,3300,285000,153,34250,4342,17.9,13.3,11.1,88.2,0.7,15.6,10.7,4.8,3.2,318.5,20.2,104.1,25.2,0.5,17.6,2.4
Waltham Forest - William Morris,00BHGR,E05000608,13750,23.6,68.2,33.4,1,13650,51.8,43.6,76.3,84.5,4,68.1,2500,351625,180,35070,5043,21.4,29.1,39,61,0,14.8,13.2,4.2,3.4,317.5,33.6,55.6,20.5,0.7,5.3,3.5
Waltham Forest - Wood Street,00BHGS,E05000609,14150,24.4,66.3,34,1.8,7694.4,50.4,38.7,77.8,82.6,4,66.2,2300,387500,179,35130,5332,30.9,23.5,38.2,61.3,0.5,17.6,15.9,5.4,4.5,330.7,33,74,25.2,0.3,34.4,3.7
Wandsworth - Balham,00BJFZ,E05000610,15050,17.6,74,34.2,1.2,12375,19.4,28.5,83.3,85.6,4,83,4800,595000,313,53420,6531,10.9,34.4,4.9,63.2,31.9,6.1,6,2.2,1.1,348.2,67.6,78,15.6,0.2,11.8,4.7
Wandsworth - Bedford,00BJGA,E05000611,15100,15.3,77.1,34.2,1.8,8222.2,27.6,30.3,79,83.6,5,80,1900,496500,282,46410,6698,16.1,38.4,10.8,73.7,15.5,8.1,9.3,3.1,1.7,347.6,61.1,53.7,14.5,0.1,44.9,4.1
Wandsworth - Earlsfield,00BJGB,E05000612,16100,17.3,76.2,33.1,1.4,11214.3,27.7,33.4,78.3,85.1,0,79,5900,541000,321,44360,6860,21.7,30.2,9.5,84.3,6.2,8.8,8.7,3.4,1.3,326,53.8,66.1,20.7,0.1,16.5,3.9
Wandsworth - East Putney,00BJGC,E05000613,15850,14.1,74.8,36.4,1.6,9625,20.6,39.4,79.6,86.6,5,81.7,4100,534000,396,49010,7246,11.3,38.9,6.2,67.2,26.6,5.5,6.8,2.1,1.2,316.1,62.9,42.6,10.2,0.3,11,4.1
Wandsworth - Fairfield,00BJGD,E05000614,15350,14.9,77.9,34.1,1.5,9966.7,22.1,32.5,79.5,81.7,5,83.9,8300,500000,311,48590,6993,15.2,35.2,4.3,68.9,26.8,6.4,7.2,2.6,1.3,339.8,62.8,83.6,19.3,0.1,11.1,5.5
Wandsworth - Furzedown,00BJGE,E05000615,15850,21.1,69,34.5,1.4,11178.6,43.1,36.7,81.2,83.4,2,70.6,1600,410000,225,38240,6280,16.8,27.2,20.5,76,3.6,12.6,13.3,4.2,2.8,339.7,41,58.6,17.7,0.2,19.3,3.2
Wandsworth - Graveney,00BJGF,E05000616,15700,19.2,71.7,33.9,1,15400,46.4,42.4,79.7,84.1,3,72.6,3600,440000,231,37960,6358,17.8,35.8,12.4,86.4,1.3,12.6,14.1,4.1,2.7,329.4,44.9,100.2,27.6,0.1,2.6,5.2
Wandsworth - Latchmere,00BJGG,E05000617,15850,19.4,71.7,33.6,1.1,14181.8,44.5,39.7,76,83.6,4,70.6,2600,398500,170,34990,6946,47,21.8,36.3,56.7,7,17.4,20.3,5.9,4,319.2,40.7,74.6,25.9,1,12.7,5.9
Wandsworth - Nightingale,00BJGH,E05000618,14950,18.3,72.6,35,1.2,12291.7,21.4,27.7,77.7,80.9,4,81.3,3600,595000,298,50790,6556,13.1,34,17.6,52.8,29.6,7.3,7.1,2.9,1.3,317.8,63,64.5,13.6,0.5,9.6,5.4
Wandsworth - Northcote,00BJGJ,E05000619,15400,21.5,71.9,33,1.7,8852.9,14.9,28.9,82.4,87.1,7,83.9,6400,795000,261,55810,6488,13.6,32.2,3.6,58.6,37.8,4.5,4.6,1.7,0.9,341.9,68.7,101.6,17.3,0.1,34.5,5.3
Wandsworth - Queenstown,00BJGK,E05000620,20150,14.8,77.8,34.1,3.2,5718.8,35.7,42.4,78.2,86.2,13,75.4,12200,630000,310,39580,8377,30.7,33,20,61.6,18.4,12.6,13,3.7,2.4,314.7,50,74.8,18.2,0.7,38.5,4.4
Wandsworth - Roehampton,00BJGL,E05000621,17550,17.5,73.1,32.8,4.4,3863.6,34.5,38.6,77,82.1,2,59.8,4400,374950,133,30320,6075,46,23.1,44.3,45.7,10,17.4,19.6,5.6,3.8,297.2,27.3,83.5,25.5,0.5,70.6,2.8
Wandsworth - St. Mary's Park,00BJGM,E05000622,17250,14.8,74.7,36,1.4,12071.4,28.2,38.9,75.7,81.7,2,77.4,10400,530000,480,44720,8284,21.8,32.9,10.2,52.7,37.1,9.1,9.9,3,2,313.3,52.1,76.6,18.4,0.4,26.9,3.9
Wandsworth - Shaftesbury,00BJGN,E05000623,14500,14.8,76.9,34.6,0.9,15944.4,18.8,29,78.9,84.1,2,83,4000,700000,287,50410,6649,22.6,32.3,1.7,74.2,24.2,8,8.6,3.3,1.7,323.8,61.7,79.8,18.5,0.1,2.1,5.5
Wandsworth - Southfields,00BJGP,E05000624,16750,20.3,71.2,34.1,1.5,10933.3,24.4,34.8,80.3,85.9,2,80.9,5700,515250,440,48160,7203,14.7,29.1,12.2,68.5,19.3,6,8.1,2.7,1.3,338.1,57.6,69.4,17.5,0.1,18.1,3.7
Wandsworth - Thamesfield,00BJGQ,E05000625,15400,17.2,72.8,35.8,1.9,7921.1,12.3,31.4,81.8,89.9,6,83.4,10900,700000,397,55380,6851,7.5,35.3,3.1,50.9,45.9,3.5,4.2,1.4,0.6,344.9,68.6,96.2,14.2,0.1,34.5,4.5
Wandsworth - Tooting,00BJGR,E05000626,17350,18,72.8,33.3,1.6,10562.5,52.7,45.4,79.2,82.9,11,67.7,14100,440500,208,36000,6264,18,38.8,15.4,83.5,1.1,12,12.8,3.6,2.7,322.4,42.5,77.6,24.7,0.1,33.7,5.1
Wandsworth - Wandsworth Common,00BJGS,E05000627,16350,19.4,72.4,34.6,2.8,5607.1,17.8,25.7,79.4,81.9,4,71,3700,568000,254,51420,5787,12.6,24.6,2.8,57.8,39.4,6.3,5.7,2.6,1,340.5,53.9,58.8,16.5,1.3,48.2,2.7
Wandsworth - West Hill,00BJGT,E05000628,16850,18.8,71.9,34.5,1.7,9764.7,31.7,43.5,78.4,81.3,1,73.1,2400,395000,277,40360,6902,23.6,30.2,11.9,68.2,19.9,9.7,13,4.1,2.1,308.9,45.1,38,12.3,0.1,31.9,2.8
Wandsworth - West Putney,00BJGU,E05000629,15400,17.9,69.2,36.7,1.8,8388.9,22.9,34.4,79.2,82.7,1,72.6,1800,497800,307,43280,6549,22.9,24.2,23.6,51.8,24.6,10.4,10.8,3.6,2,328.3,48.7,51.3,14.7,0.3,20,2.7
Westminster - Abbey Road,00BKGA,E05000630,11500,17.6,68.2,38.1,1.1,10318.2,35.4,56.9,86.1,89.5,4,67.9,3800,750000,221,52200,5805,9.1,44.4,2.4,43,54.7,4.6,6.3,2.3,1.1,329.1,56.6,45.8,9.5,0.2,7.2,5.4
Westminster - Bayswater,00BKGB,E05000631,10500,13.2,76.2,37.1,0.5,20700,31.1,56.1,84,85.7,3,73.9,4300,850000,183,49960,5848,20.4,42.7,9.8,60.1,30.1,8.2,10.1,4,1.6,344.1,61.3,106.3,19,n/a,3.8,6.5
Westminster - Bryanston and Dorset Square,00BKGC,E05000632,12650,10.6,78.6,36.6,0.7,17642.9,37.2,61.3,85.2,86.4,11,66.6,29300,975000,268,51370,7492,7.8,55.5,4.2,39.3,56.5,4.4,5.5,2,1.6,358.5,58,170.5,29.6,0,2.1,8
Westminster - Churchill,00BKGD,E05000633,10550,18.6,69.5,36.6,0.6,16750,39.4,44.4,79.5,85.9,4,63.4,3500,1100000,137,39530,4997,49.8,22.6,21.1,56.7,22.2,14.5,20,7.5,4.3,343.5,38.4,107.6,22.6,0,22.2,4.9
Westminster - Church Street,00BKGE,E05000634,12000,22.5,63.8,35.7,0.4,29750,61.7,52.7,79.1,82.6,3,48.7,4700,440000,61,26290,4866,55.8,24.8,18,74.7,7.3,20,29,11.7,6,318.4,26.4,80.9,29.1,0.2,7.6,6.7
Westminster - Harrow Road,00BKGF,E05000635,12350,18.9,72.6,34.7,0.5,24300,49,48.2,76.1,85.4,2,63.4,2200,499950,156,35000,5571,43.4,31,6.6,85.9,7.5,18.4,21.8,7.9,3.6,333,39.5,67.1,23.7,n/a,3,5.7
Westminster - Hyde Park,00BKGG,E05000636,13450,13.1,77.2,35.6,1,13000,44.7,64.2,81.2,85.9,10,62.4,30000,850000,389,46880,7624,9.8,52.3,3.6,39.2,57.2,5.9,7.6,2.9,1.1,335.5,54.7,152.6,31.1,0.1,8.9,8
Westminster - Knightsbridge and Belgravia,00BKGH,E05000637,10050,10.4,75.9,37.2,3.6,2736.1,30.4,59.6,89.1,91.6,8,56.5,34300,3500000,163,88330,5438,3.9,39.4,0.7,5.1,94.3,0.5,0.7,0.3,0.3,340.7,47.8,177.1,22,0.2,69.1,6.6
Westminster - Lancaster Gate,00BKGJ,E05000638,13800,11.5,80,35.2,0.6,22416.7,33.7,64.6,84,87.3,3,71.2,7900,895000,193,49290,7602,10.5,55.2,16.4,42.5,41.1,6,7.7,3.2,1.2,349,60.8,150.4,22,0.1,8.6,7.7
Westminster - Little Venice,00BKGK,E05000639,11050,18.2,71.1,36.5,0.6,18000,35.6,52.6,80.4,85.4,5,69.4,2900,870000,131,48770,5357,18.5,39.6,4.1,45.6,50.3,9.4,10.5,4.7,1.6,303.9,56.5,74.8,17.3,0,15.4,5.6
Westminster - Maida Vale,00BKGL,E05000640,10550,17.9,72.9,35.2,0.6,17166.7,37.6,49,80.9,86,1,70.4,1800,773000,143,45660,4661,24.5,37.5,7.2,63.5,29.3,9.2,13.9,5.2,2,323.3,52.2,59,17.3,0,27.2,5.2
Westminster - Marylebone High Street,00BKGM,E05000641,11150,9.3,79.3,37.6,1,10750,27.8,58.5,84.5,85.6,9,71.4,67900,1090000,172,58370,6527,9.9,53.4,2.5,31.9,65.6,3.4,4.1,1.6,0.6,390.2,61.5,302.4,32,0.2,6.1,7.7
Westminster - Queen's Park,00BKGN,E05000642,13050,20.2,69.9,34.5,0.6,21250,52.6,43.3,77,82.6,1,59,1900,545000,104,32260,5302,55.4,19.9,6.5,88.9,4.6,22.8,23.5,9.5,4,314.9,30.3,62.2,24.8,0.2,4.4,5
Westminster - Regent's Park,00BKGP,E05000643,12500,15.7,68.3,39.1,2.3,5326.1,43.7,59.9,84.1,86.7,6,62.4,9100,942500,194,46510,6913,19.1,39,0.8,45.8,53.4,5.2,10.2,7,1.3,296.6,52.2,66.6,14.7,0.1,62.2,5.2
Westminster - St. James's,00BKGQ,E05000644,12050,9,79.8,37.9,3.5,3271.4,28.8,49,83.5,85.9,35,67.7,214300,1262500,306,52520,6579,28,40.5,7.7,35.6,56.8,8.3,10.9,5.6,3.7,352.8,49.9,990,193.7,0.6,30.7,7.6
Westminster - Tachbrook,00BKGR,E05000645,8500,10.3,74.8,40.2,0.4,20750,21.8,41.1,83.3,84.3,3,75.2,2600,715650,110,47340,5200,29.3,42.6,6.3,63.1,30.7,7.1,11.8,4,2.2,368,55.1,57.7,17.3,0.7,32.4,6.6
Westminster - Vincent Square,00BKGS,E05000646,10500,14.2,73.1,38.2,0.7,14714.3,29.3,44.6,80,85.1,1,69,26700,840000,152,46550,5714,34.5,29,11.2,47.5,41.3,10.2,14.1,6.4,3,326.4,53.1,82.4,25,0.2,26.4,6.9
Westminster - Warwick,00BKGT,E05000647,9800,10.9,77,38.2,0.6,15916.7,24,43.9,80.7,88.5,4,73.8,24200,857250,137,50250,5472,28.2,34.5,3.1,49.8,47.1,7.8,11.4,4.3,2.2,310.2,58.5,138.1,28.2,0.5,4,7.2
Westminster - Westbourne,00BKGU,E05000648,13200,20.8,70.2,34.3,0.7,18500,52.8,51.5,75.1,81.6,2,59,3800,499975,118,32390,5471,48.5,26.8,12.8,75.4,11.8,17.8,24.1,9.4,3.4,338.6,35.7,75.5,25.3,0.5,19.2,4.9
Westminster - West End,00BKGW,E05000649,11250,8.7,79.8,38.8,2,5475,32.4,56.8,82.1,84.1,25,71.3,217900,1487500,156,54970,7627,23.5,47.1,1.1,34.1,64.9,8.9,7.7,4,1.3,363.1,54.6,1212.1,152.9,0.4,3.9,8
City of London,00AA,E09000001,8100,8,76.9,41.3,3.2,2538.1,21.4,36.7,84.3,88.6,57,79.6,392400,765000,309,63620,5530,16.5,35.9,4.6,61.9,33.4,5.1,5.3,1.9,1.3,354.5,68.4,656.4,85.3,0.4,18.6,7.9
Barking and Dagenham,00AB,E09000002,205450,26.1,64.1,33.2,37.8,5173.7,41.7,30.9,77.7,82.4,40,62.6,50000,215000,2100,34080,71206,33.7,17.7,24.6,74.9,0.5,16.7,16.1,5.8,3.6,307,20.9,82.9,26.6,0.9,33.7,3
Barnet,00AC,E09000003,393200,20.9,65.6,36.9,86.7,4265.1,35.9,38.9,81.9,85,98,70,124300,400000,4898,54530,140062,14.2,25.6,9.3,63.6,27,9.4,10.2,3.6,1.9,339.3,40.3,61.6,16.5,0.2,37.7,3
Bexley,00AD,E09000004,237000,20.2,63,38.9,64.3,3679.4,18.1,14.1,80.3,84.3,24,72.9,69400,250000,3868,44430,95114,14.4,11.4,15.2,78.1,6.7,10.8,7.9,3.9,1.8,323,21.8,50,15.2,0.7,38.9,2.6
Brent,00AE,E09000005,326350,20.6,68.3,35.3,43.2,7406.4,63.7,55.1,80,84.9,85,66.7,111600,385000,2836,39630,113342,24.1,30.1,14.4,77,8.5,12.3,14.7,4.6,3.5,318.8,33.3,77.1,25.4,0.2,22.3,3.7
